card_id,card_name,expansion,collection_no,stage_type,rule,category,previous_stage,hp,type,weakness,resistance,retreat,attack_count,max_damage,mean_damage,max_damage_per_energy,min_attack_cost,text,move_text,is_pokemon,is_basic,is_stage1,is_stage2,is_trainer,is_energy,is_ex,is_mega_ex,is_ace_spec,has_draw,has_search,has_gust,has_energy_accel,has_damage_boost
87,Miraidon,TEF,121,Basic Pokémon,,Future,,110.0,竜,,,2.0,2,160.0,100.0,53.333333333333336,1,"Search your deck for up to 2 Basic Energy cards and attach them to your Future Pokémon in any way you like. Then, shuffle your deck.",Peak Acceleration Sparking Strike,True,True,False,False,False,False,False,False,False,False,True,False,False,False
88,Volbeat,TWM,9,Basic Pokémon,,,,70.0,{G},{R},,1.0,2,20.0,20.0,10.0,1,"If you go first, you can use this attack during your first turn. Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck. If Illumise is on your Bench, this attack does 60 more damage.",Quick Sign Coordinated Strike,True,True,False,False,False,False,False,False,False,False,True,False,False,False
89,Grookey,TWM,14,Basic Pokémon,,,,70.0,{G},{R},,1.0,2,30.0,20.0,15.0,1,,Smash Kick Branch Poke,True,True,False,False,False,False,False,False,False,False,False,False,False,False
90,Thwackey,TWM,15,Stage 1 Pokémon,,,Grookey,100.0,{G},{R},,2.0,2,50.0,50.0,25.0,2,"Once during your turn, if your Active Pokémon has the Festival Lead Ability, you may search your deck for a card and put it into your hand. Then, shuffle your deck.",[Ability] Boom Boom Groove Beat,True,False,True,False,False,False,False,False,False,False,True,False,False,False
91,Rillaboom,TWM,16,Stage 2 Pokémon,,,Thwackey,180.0,{G},{R},,4.0,2,180.0,120.0,90.0,1,"During your opponent’s next turn, attacks used by the Defending Pokémon cost {C} more, and its Retreat Cost is {C} more. This Pokémon also does 50 damage to itself.",Drum Beating Wood Hammer,True,False,False,True,False,False,False,False,False,False,False,False,False,False
92,Applin,TWM,17,Basic Pokémon,,,,40.0,{G},{R},,1.0,1,10.0,10.0,10.0,1,"Flip a coin. If heads, this attack does 20 more damage.",Tumbling Attack,True,True,False,False,False,False,False,False,False,False,False,False,False,False
93,Dipplin,TWM,18,Stage 1 Pokémon,,,Applin,80.0,{G},{R},,2.0,2,20.0,20.0,20.0,1,"If Festival Grounds is in play, this Pokémon may use an attack it has twice. If the first attack Knocks Out your opponent’s Active Pokémon, you may attack again after your opponent chooses a new Active Pokémon. This attack does 20 damage for each of your Benched Pokémon.",[Ability] Festival Lead Do the Wave,True,False,True,False,False,False,False,False,False,False,False,False,False,False
94,Sinistcha,TWM,22,Stage 1 Pokémon,,,Poltchageist,70.0,{G},{R},,1.0,2,70.0,70.0,70.0,1,Put 4 damage counters on your opponent’s Pokémon in any way you like. Discard up to 3 {G} Energy cards from your Pokémon. This attack does 70 damage for each card you discarded in this way.,Cursed Drop Spill the Tea,True,False,True,False,False,False,False,False,False,False,False,False,True,False
95,Teal Mask Ogerpon,TWM,24,Basic Pokémon,,,,110.0,{G},{R},,1.0,2,20.0,20.0,10.0,1,"Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck. This attack does 20 more damage for each of your opponent’s Benched Pokémon.",Mountain Stroll Ogre Comeback,True,True,False,False,False,False,False,False,False,False,True,False,False,False
96,Teal Mask Ogerpon ex,TWM,25,Basic Pokémon,Pokémon ex,Tera(Grass),,210.0,{G},{R},,1.0,3,30.0,30.0,10.0,3,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s). Once during your turn, you may attach a Basic {G} Energy card from your hand to this Pokémon. If you attached Energy to a Pokémon in this way, draw a card. This attack does 30 more damage for each Energy attached to both Active Pokémon.",[Tera] [Ability] Teal Dance Myriad Leaf Shower,True,True,False,False,False,False,True,False,False,True,False,False,True,False
97,Litwick,TWM,36,Basic Pokémon,,,,60.0,{R},{W},,1.0,2,20.0,20.0,10.0,1,"Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.",Call for Family Live Coal,True,True,False,False,False,False,False,False,False,False,True,False,False,False
98,Chandelure,TWM,38,Stage 2 Pokémon,,,Lampent,130.0,{R},{W},,2.0,2,30.0,30.0,30.0,1,"Once during your turn, you may have each player draw a card. This attack does 30 damage for each card in your opponent’s hand.",[Ability] Alluring Light Mind Ruler,True,False,False,True,False,False,False,False,False,True,False,False,False,False
99,Hearthflame Mask Ogerpon ex,TWM,40,Basic Pokémon,Pokémon ex,Tera(Fire),,210.0,{R},{W},,1.0,3,140.0,80.0,46.666666666666664,3,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s). This attack does 20 damage for each damage counter on this Pokémon. If your opponent’s Active Pokémon is an Evolution Pokémon, this attack does 140 more damage, and discard all Energy from this Pokémon.",[Tera] Wrathful Hearth Dynamic Blaze,True,True,False,False,False,False,True,False,False,False,False,False,True,False
100,Goldeen,TWM,44,Basic Pokémon,,,,50.0,{W},{L},,1.0,2,10.0,10.0,5.0,2,"If Festival Grounds is in play, this Pokémon may use an attack it has twice. If the first attack Knocks Out your opponent’s Active Pokémon, you may attack again after your opponent chooses a new Active Pokémon. Flip a coin. If heads, discard an Energy from your opponent’s Active Pokémon.",[Ability] Festival Lead Whirlpool,True,True,False,False,False,False,False,False,False,False,False,False,True,False
101,Jynx,TWM,46,Basic Pokémon,,,,90.0,{W},{M},,1.0,2,30.0,30.0,30.0,1,"Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck. If you put any Pokémon onto your Bench in this way, move an Energy from this Pokémon to the new Benched Pokémon.",Inviting Kiss Icy Snow,True,True,False,False,False,False,False,False,False,False,True,False,False,False
102,Milotic,TWM,50,Stage 1 Pokémon,,,Feebas,120.0,{W},{L},,1.0,2,100.0,100.0,33.333333333333336,3,Your opponent’s Pokémon in play and all attached cards can’t be put into your opponent’s hand.,[Ability] Mentally Calm Hydro Splash,True,False,True,False,False,False,False,False,False,False,False,False,False,False
103,Snorunt,TWM,51,Basic Pokémon,,,,60.0,{W},{M},,1.0,1,20.0,20.0,10.0,2,Choose a random card from your opponent’s hand. Your opponent reveals that card and shuffles it into their deck.,Astonish,True,True,False,False,False,False,False,False,False,False,False,False,False,False
104,Froslass,TWM,53,Stage 1 Pokémon,,,Snorunt,90.0,{W},{M},,1.0,2,60.0,60.0,30.0,2,"During Pokémon Checkup, put 1 damage counter on each Pokémon that has an Ability (both yours and your opponent’s), except any Froslass.",[Ability] Freezing Shroud Frost Smash,True,False,True,False,False,False,False,False,False,False,False,False,False,False
105,Finizen,TWM,59,Basic Pokémon,,,,70.0,{W},{L},,1.0,1,30.0,30.0,30.0,1,"During your next turn, this Pokémon can’t use attacks.",Aqua Slash,True,True,False,False,False,False,False,False,False,False,False,False,False,False
106,Palafin,TWM,60,Stage 1 Pokémon,,,Finizen,100.0,{W},{L},,1.0,2,30.0,30.0,15.0,2,"Once during your turn, when this Pokémon moves from the Active Spot to the Bench, you may search your deck for a Palafin {ex} and switch it with this Pokémon. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokémon. If you switched a Pokémon in this way, put this card into your deck. Then, shuffle your deck.",[Ability] Zero to Hero Wave Splash,True,False,True,False,False,False,False,False,False,False,True,False,False,False
107,Palafin ex,TWM,61,Stage 1 Pokémon,Pokémon ex,,Finizen,340.0,{W},{L},,2.0,2,250.0,250.0,250.0,1,"Put this Pokémon into play only with the effect of Palafin’s Zero to Hero Ability. During your next turn, this Pokémon can’t use attacks.",[Ability] Hero’s Spirit Giga Impact,True,False,True,False,False,False,True,False,False,False,False,False,False,False
108,Wellspring Mask Ogerpon ex,TWM,64,Basic Pokémon,Pokémon ex,Tera(Water),,210.0,{W},{L},,1.0,3,100.0,60.0,33.333333333333336,1,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s). During your opponent’s next turn, the Defending Pokémon can’t retreat. You may shuffle 3 Energy attached to this Pokémon into your deck. If you do, this attack also does 120 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",[Tera] Sob Torrential Pump,True,True,False,False,False,False,True,False,False,False,False,False,False,False
109,Abra,TWM,80,Basic Pokémon,,,,40.0,{P},{D},{F},1.0,2,10.0,10.0,10.0,1,"Once during your turn, if this Pokémon is in the Active Spot, you may shuffle it and all attached cards into your deck.",[Ability] Teleporter Beam,True,True,False,False,False,False,False,False,False,False,False,False,False,False
110,Slurpuff,TWM,90,Stage 1 Pokémon,,,Swirlix,120.0,{P},{M},,2.0,1,90.0,90.0,45.0,2,"Flip 2 coins. This attack does 90 damage for each heads. If both of them are tails, your opponent’s Active Pokémon is now Confused.",Slurp Slurp,True,False,True,False,False,False,False,False,False,False,False,False,False,False
111,Sandygast,TWM,91,Basic Pokémon,,,,90.0,{P},{D},{F},3.0,2,30.0,20.0,10.0,1,"During your opponent’s next turn, if the Defending Pokémon tries to use an attack, your opponent flips a coin. If tails, that attack doesn’t happen.",Sand Attack Spooky Shot,True,True,False,False,False,False,False,False,False,False,False,False,False,False
112,Munkidori,TWM,95,Basic Pokémon,,,,110.0,{P},{D},{F},1.0,2,60.0,60.0,30.0,2,"Once during your turn, if this Pokémon has any {D} Energy attached, you may move up to 3 damage counters from 1 of your Pokémon to 1 of your opponent’s Pokémon. Your opponent’s Active Pokémon is now Confused.",[Ability] Adrena-Brain Mind Bend,True,True,False,False,False,False,False,False,False,False,False,False,False,False
113,Timburr,TWM,103,Basic Pokémon,,,,80.0,{F},{P},,2.0,1,40.0,40.0,40.0,1,"Flip a coin. If tails, this attack does nothing.",Best Punch,True,True,False,False,False,False,False,False,False,False,False,False,False,False
114,Gurdurr,TWM,104,Stage 1 Pokémon,,,Timburr,100.0,{F},{P},,2.0,2,50.0,35.0,20.0,1,"You may do 30 more damage. If you do, this Pokémon also does 30 damage to itself.",Knuckle Punch Superpower,True,False,True,False,False,False,False,False,False,False,False,False,False,True
115,Conkeldurr,TWM,105,Stage 2 Pokémon,,,Gurdurr,180.0,{F},{P},,3.0,2,250.0,165.0,80.0,1,"This Pokémon is now Confused. If this Pokémon is affected by a Special Condition, ignore all Energy in this attack’s cost.",Tantrum Gutsy Swing,True,False,False,True,False,False,False,False,False,False,False,False,False,False
116,Okidogi,TWM,111,Basic Pokémon,,,,130.0,{F},{P},,2.0,2,70.0,70.0,35.0,2,"If this Pokémon has any {D} Energy attached, it gets +100 HP, and the attacks it uses do 100 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).",[Ability] Adrena-Power Good Punch,True,True,False,False,False,False,False,False,False,False,False,False,False,True
117,Cornerstone Mask Ogerpon ex,TWM,112,Basic Pokémon,Pokémon ex,Tera(Fighting),,210.0,{F},{G},,1.0,3,140.0,140.0,46.666666666666664,3,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s). Prevent all damage from attacks done to this Pokémon by your opponent’s Pokémon that have an Ability. This attack’s damage isn’t affected by Weakness or Resistance, or by any effects on your opponent’s Active Pokémon.",[Tera] [Ability] Cornerstone Stance Demolish,True,True,False,False,False,False,True,False,False,False,False,False,False,False
118,Heatran,TWM,123,Basic Pokémon,,,,140.0,{M},{R},{G},4.0,2,50.0,50.0,16.666666666666668,3,"If this Pokémon is in the Active Spot and is damaged by an attack from your opponent’s Pokémon (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Burned. Discard all {M} Energy from this Pokémon. This attack does 50 damage for each card you discarded in this way.",[Ability] Incandescent Body Steel Burst,True,True,False,False,False,False,False,False,False,False,False,False,True,False
119,Dreepy,TWM,128,Basic Pokémon,,,,70.0,竜,,,1.0,2,40.0,25.0,20.0,1,,Petty Grudge Bite,True,True,False,False,False,False,False,False,False,False,False,False,False,False
120,Drakloak,TWM,129,Stage 1 Pokémon,,,Dreepy,90.0,竜,,,1.0,2,70.0,70.0,35.0,2,"Once during your turn, you may look at the top 2 cards of your deck and put 1 of them into your hand. Put the other card on the bottom of your deck.",[Ability] Recon Directive Dragon Headbutt,True,False,True,False,False,False,False,False,False,False,True,False,False,False
121,Dragapult ex,TWM,130,Stage 2 Pokémon,Pokémon ex,Tera(Dragon),Drakloak,320.0,竜,,,1.0,3,200.0,135.0,100.0,1,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s). Put 6 damage counters on your opponent’s Benched Pokémon in any way you like.",[Tera] Jet Headbutt Phantom Dive,True,False,False,True,False,False,True,False,False,False,False,False,False,False
122,Tatsugiri,TWM,131,Basic Pokémon,,,,70.0,竜,,,1.0,2,50.0,50.0,25.0,2,"Once during your turn, if this Pokémon is in the Active Spot, you may look at the top 6 cards of your deck, reveal a Supporter card you find there, and put it into your hand. Shuffle the other cards back into your deck.",[Ability] Attract Customers Surf,True,True,False,False,False,False,False,False,False,False,True,False,False,False
123,Farfetch'd,TWM,132,Basic Pokémon,,,,70.0,{C},{L},{F},1.0,2,30.0,30.0,30.0,1,"When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for a Pokémon Tool card and attach it to this Pokémon. Then, shuffle your deck. Discard a Special Energy from your opponent’s Active Pokémon.",[Ability] Impromptu Carrier Mach Cut,True,True,False,False,False,False,False,False,False,False,True,False,True,False
124,Chansey,TWM,133,Basic Pokémon,,,,120.0,{C},{F},,2.0,2,80.0,80.0,26.666666666666668,1,"Attach a Basic Energy card from your hand to 1 of your Pokémon. During your next turn, this Pokémon can’t use attacks.",Lucky Attachment Boundless Power,True,True,False,False,False,False,False,False,False,False,False,False,True,False
125,Blissey ex,TWM,134,Stage 1 Pokémon,Pokémon ex,,Chansey,300.0,{C},{F},,4.0,2,180.0,180.0,60.0,3,"Once during your turn, you may move a Basic Energy from 1 of your Pokémon to another of your Pokémon. You may draw cards until you have 6 cards in your hand.",[Ability] Happy Switch Return,True,False,True,False,False,False,True,False,False,True,False,False,False,False
126,Galvantula,SFA,2,Stage 1 Pokémon,,,Joltik,100.0,{G},{R},,1.0,2,50.0,50.0,25.0,2,"Attacks used by this Pokémon do 50 more damage to your opponent’s Active Pokémon that has an Ability (before applying Weakness and Resistance). If this Pokémon has any {L} Energy attached, this attack does 80 more damage.",[Ability] Compound Eyes Shocking Web,True,False,True,False,False,False,False,False,False,False,False,False,False,True
127,Rowlet,SFA,3,Basic Pokémon,,,,70.0,{G},{R},,1.0,2,10.0,10.0,10.0,1,Draw a card.,Add On Leafage,True,True,False,False,False,False,False,False,False,True,False,False,False,False
128,Dartrix,SFA,4,Stage 1 Pokémon,,,Rowlet,90.0,{G},{R},,1.0,2,30.0,25.0,30.0,1,This attack does 20 damage for each Pokémon in your discard pile that has the United Wings attack.,United Wings Cutting Wind,True,False,True,False,False,False,False,False,False,False,False,False,False,False
129,Decidueye,SFA,5,Stage 2 Pokémon,,,Dartrix,150.0,{G},{R},,2.0,2,170.0,170.0,170.0,1,"Draw cards until you have 7 cards in your hand. Discard a Basic {G} Energy card from your hand. If you can’t, this attack does nothing.",Stock Up on Feathers Power Shot,True,False,False,True,False,False,False,False,False,True,False,False,True,False
